"","ID","site_url","author","headline","language","country","global_rank","US_rank","top1_country","top2_country","top3_country","bounce_rate","daily_pageviews_per_visitor","daily_time_on_site","percentage_search_visits","num_sites_linking_in","gender","educational_level","browsing_location","stumble_upon","pinterest","linkedin","fb_total","fb_comments","fb_reactions","fb_shares","type","sentiment","gop_nlp","email_nlp","comei_nlp","reveal_nlp","comment_nlp","soro_nlp","acknowledg_nlp","emf_nlp","rig_nlp","jihad_nlp","femin_nlp","hillary_nlp","neomasculin_nlp","natur_nlp","weight_nlp","gmo_nlp","trump_nlp","brief_nlp","roi_nlp","tax_nlp"
"766",766,"wnd.com","-NO AUTHOR-","impeachment-era evidence against bill clinton still sealed","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767",767,"wnd.com","-NO AUTHOR-","u.n. declares junk food a 'human rights' issue","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"768",768,"wnd.com","David Rives","yes, creationists can be real scientists, too","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"769",769,"wnd.com","-NO AUTHOR-","u.n. declares junk food a 'human rights' issue","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"770",770,"wnd.com","-NO AUTHOR-","impeachment-era evidence against bill clinton still sealed","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771",771,"wnd.com","Bill Federer","the man who spoke softly but carried a big stick","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"772",772,"wnd.com","David Rives","yes, creationists can be real scientists, too","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773",773,"wnd.com","Bill Federer","the man who spoke softly but carried a big stick","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"774",774,"wnd.com","-NO AUTHOR-","federal judge charges sheriff joe with contempt","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"775",775,"wnd.com","-NO AUTHOR-","federal judge charges sheriff joe with contempt","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"776",776,"wnd.com","-NO AUTHOR-","'all about jesus' shirt sparks school uproar","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777",777,"wnd.com","Joseph Farah","loretta lynch takes on 'killer cops' -- except in d.c.","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"778",778,"wnd.com","Erik Rush","will it be representative government or thugocracy?","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"779",779,"wnd.com","Jack Cashill","29 of hillary's scandals: the early years","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"780",780,"wnd.com","Matt Barber","why 'never trumpers' must reconsider","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"781",781,"wnd.com","Jane Chastain","election crossroads: socialism or capitalism?","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782",782,"wnd.com","Michael Brown","7 reasons i'll vote for trump","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"783",783,"wnd.com","Ann Coulter","our new country: women and minorities hit hardest","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"784",784,"wnd.com","Larry Elder","trump vs. clinton: a risk vs. a disaster","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"785",785,"wnd.com","-NO AUTHOR-","gingrich slut-shames megyn kelly","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786",786,"wnd.com","-NO AUTHOR-","clinton transmitted classified info to her lawyers","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787",787,"wnd.com","Jerome R. Corsi","youtube bans 'clinton's black son'","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788",788,"wnd.com","Joseph Farah","loretta lynch takes on 'killer cops' -- except in d.c.","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789",789,"wnd.com","Erik Rush","will it be representative government or thugocracy?","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790",790,"wnd.com","Jack Cashill","29 of hillary's scandals: the early years","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"791",791,"wnd.com","Matt Barber","why 'never trumpers' must reconsider","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"792",792,"wnd.com","Jane Chastain","election crossroads: socialism or capitalism?","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793",793,"wnd.com","Michael Brown","7 reasons i'll vote for trump","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"794",794,"wnd.com","Ann Coulter","our new country: women and minorities hit hardest","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795",795,"wnd.com","Larry Elder","trump vs. clinton: a risk vs. a disaster","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"796",796,"wnd.com","-NO AUTHOR-","gingrich slut-shames megyn kelly","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"797",797,"wnd.com","Jerome R. Corsi","youtube bans 'clinton's black son'","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798",798,"wnd.com","Leo Hohmann","26 wikileaks bombshells on hillary you need to know","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"799",799,"wnd.com","-NO AUTHOR-","fascinated with sex","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800",800,"wnd.com","-NO AUTHOR-","hillary's 33,000 emails might not be 'missing' after all","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"801",801,"wnd.com","-NO AUTHOR-","hillary's 33,000 emails might not be 'missing' after all","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"802",802,"wnd.com","Leo Hohmann","26 wikileaks bombshells on hillary you need to know","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"803",803,"wnd.com","-NO AUTHOR-","fascinated with sex","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804",804,"wnd.com","-NO AUTHOR-","meteor, space junk, rocket? mysterious flash hits siberia","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805",805,"wnd.com","Greg Corombos","did democrats really stuff ballot? here's their answer","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806",806,"wnd.com","Jay Baggett","19 men cry rape by iran's top quran reader","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807",807,"wnd.com","Greg Corombos","did democrats really stuff ballot? here's their answer","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808",808,"wnd.com","Jay Baggett","19 men cry rape by iran's top quran reader","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809",809,"wnd.com","-NO AUTHOR-","meteor, space junk, rocket? mysterious flash hits siberia","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810",810,"wnd.com","-NO AUTHOR-","bellwether? trump kippas outselling hillary yarmulkes","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"811",811,"wnd.com","-NO AUTHOR-","'grand slam!' father-son film is smash hit for families","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812",812,"wnd.com","Bob Unruh","judge warns of dangers of appointed judiciary","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813",813,"wnd.com","-NO AUTHOR-","'grand slam!' father-son film is smash hit for families","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814",814,"wnd.com","Bob Unruh","judge warns of dangers of appointed judiciary","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815",815,"wnd.com","-NO AUTHOR-","bellwether? trump kippas outselling hillary yarmulkes","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"816",816,"wnd.com","Vanessa Frank","show biz: business and breakthroughs","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817",817,"wnd.com","Marisa Martin","paintings 'almost no one else seemed to be doing'","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"818",818,"wnd.com","-NO AUTHOR-","nato calls for more troops for face-off against putin","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819",819,"wnd.com","-NO AUTHOR-","ex-rep: 'if trump loses, i'm grabbing my musket'","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"820",820,"wnd.com","-NO AUTHOR-","rand paul returns $620,000 to u.s. treasury","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"821",821,"wnd.com","-NO AUTHOR-","nato calls for more troops for face-off against putin","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822",822,"wnd.com","-NO AUTHOR-","ex-rep: 'if trump loses, i'm grabbing my musket'","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"823",823,"wnd.com","-NO AUTHOR-","rand paul returns $620,000 to u.s. treasury","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824",824,"wnd.com","Vanessa Frank","show biz: business and breakthroughs","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825",825,"wnd.com","Marisa Martin","paintings 'almost no one else seemed to be doing'","english","United Kingdom",3747,814,"United States","Canada","United Kingdom",0.434,2.44,215,0.16,26493,"female","some college","school",0,0,626,53823,12484,12157,29182,"bias",-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
